city,division,description,link,House No.,Flat No.,Area,Price per month,Number of rooms ,Floor,No. of floors,Build year,Building type,Heating system,energy_class,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-isnuomojamas-naujai-irengtas-2-kambariu-butas-4-1102857/,19,,"38,38 m²",690 €,2,5,9,2020,Brick,Central thermostat,,230 m,260 m,180 m,150 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Sodų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-nuomojamas-naujas-kokybiskai-ir-prabangiai-4-1105781/,6A,,35 m²,680 €,2,1,3,2021,Brick,Central,,180 m,250 m,170 m,140 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kazio-ulvydo-g-nuomojamas-naujai-ir-kokybiskai-irengtas-2-4-1091991/,,,36 m²,590 €,2,5,5,2016,Brick,Central thermostat,,120 m,590 m,370 m,330 m
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-be-tarpininku-isnuomojamas-jaukus-ir-4-1105737/,,,45 m²,450 €,2,12,12,1971,Block house,Central,,170 m,340 m,80 m,50 m
Vilnius,Markučiai,"Vilnius, Markučiai, Manufaktūrų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-manufakturu-g-isnuomojamas-kokybiskai-irengtas-dar-4-1102357/,26,,"55,14 m²",720 €,2,4,5,2018,Monolithic,Central thermostat,1 Class Good (1-3),190 m,870 m,270 m,280 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Odminių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-isnuomojamas-2-kambariu-su-atskira-virtuve-4-1102815/,,,78 m²,900 €,2,2,3,2000,Brick,Central,,270 m,40 m,190 m,260 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Sporto g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-sporto-g-nuomojamas-puikaus-isplanavimo-ir-geroje-4-1000001/,10,,78 m²,830 €,3,5,6,2005,Brick,Central thermostat,1 Class Good (1-3),360 m,400 m,360 m,150 m
,,,,,,,,,,,,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Skroblų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-skroblu-g-nuo-lapkricio-1disnuomojamas-37kv1-kambario-4-1105697/,5,,37 m²,330 €,1,8,12,1980,Brick,Central,1 Class Good (1-3),100 m,60 m,330 m,260 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Genių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-nuomojamas-naujai-suremontuotas-dar-4-1102777/,20,,"63,36 m²",499 €,3,3,5,1979,Brick,Central,,160 m,110 m,180 m,230 m
Vilnius,Grigiškės,"Vilnius, Grigiškės, Lentvario g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-grigiskese-lentvario-g-isnuomojamas-puikiai-irengtas-3-kambariu-4-1102771/,,,96 m²,650 €,3,3,4,2007,Brick,Central,,900 m,650 m,200 m,20 m
Vilnius,Užupis,"Vilnius, Užupis, Paupio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-paupio-g-puikus-butas-su-baldais-santechnika-ir-4-614835/,,,33 m²,400 €,1,3,4,1940,Brick,Gas,,120 m,390 m,200 m,230 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-nuo-spalio-menesio-nuomojamas-naujai-irengtas-4-1081573/,,,51 m²,800 €,2,8,8,2020,Brick,Central,,300 m,330 m,140 m,200 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Šeimyniškių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-isnuomojamas-3-u-kambariu-butas-naujos-4-1098903/,21,,66 m²,650 €,3,3,6,2013,Brick,Central thermostat,1 Class Good (1-3),280 m,360 m,100 m,170 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Stirnų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-butas-yra-uzdarame-puikiai-irengtame-4-1105625/,23,,55 m²,750 €,3,4,6,2017,Brick,Central thermostat,1 Class Good (1-3),480 m,430 m,340 m,270 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Bazilijonų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-bazilijonu-g-isnuomojamas-butas-vilniaus-senamiestyje-4-1105639/,,,44 m²,950 €,2,2,4,"1940 construction, 2020 renovation",Brick,"Central, central thermostat",,450 m,60 m,170 m,40 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Linkmenų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-isnuomojamas-kokybiskai-irengtas-erdvus-ir-4-1105621/,58,,45 m²,650 €,2,5,9,2020,Block house,Central,,440 m,210 m,410 m,280 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-isnuomojamas-vieno-kambario-butas-su-erdvia-4-1105613/,,,34 m²,360 €,1,1,5,1972,Brick,Central,1 Class Good (1-3),80 m,220 m,220 m,400 m
Vilnius,Karoliniškės,"Vilnius, Karoliniškės, Virginijaus Druskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-virginijaus-druskio-g-isnuomojamas-jaukus-2-ju-kambariu-butas-4-1102677/,9,,48 m²,428 €,2,5,5,1984,Block house,Central,,270 m,160 m,210 m,200 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Žalgirio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-zalgirio-g-1-kambario-butas-zalgirio-g-arti-centro-4-1105551/,88A,,42 m²,490 €,1,2,5,2000,Brick,Electric,,160 m,500 m,260 m,200 m
Vilnius,Bukčiai,"Vilnius, Bukčiai, Neužmirštuolių g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-bukciuose-neuzmirstuoliu-g-4-1102603/,12,5,120 m²,700 €,4,3,4,1996,Brick,Central thermostat,,470 m,1 km,250 m,110 m
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-isnuomoju-ilgesniam-laikui-dvieju-kambariu-4-458236/,116,60,38 m²,290 €,2,6,12,1972,Brick,Central,1 Class Good (1-3),120 m,780 m,10 m,30 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-namas-yra-grazioje-zirmunu-vietoje-ant-4-1102537/,133,35,65 m²,550 €,3,7,121992,1992,Brick,Central,1 Class Good (1-3),220 m,500 m,270 m,160 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Pauliaus Širvio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-pauliaus-sirvio-g-nuomojamas-naujai-irengtas-2-kambariu-butas-4-1102529/,16,44,"46,17 m²",550 €,2,1,5,"1962 construction, 2015 renovation",Brick,Central,,310 m,390 m,200 m,270 m
Vilnius,Pilaitė,"Vilnius, Pilaitė, M. Mažvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-m-mazvydo-g-nera-papildomo-tarpininkavimo-mokescio-4-1105459/,2,,40 m²,500 €,2,6,7,2021,Block house,Central thermostat,,120 m,690 m,230 m,270 m
Vilnius,Naujininkai,"Vilnius, Naujininkai, Šaltkalvių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-saltkalviu-g-isnuomojamas-2-k-butas-su-visais-4-1102371/,70,,54 m²,400 €,2,5,5,1970,Brick,Central,1 Class Good (1-3),180 m,210 m,420 m,460 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Gynėjų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gyneju-g-ilgalaike-buto-nuoma-paciame-vilniaus-centre-4-978967/,4,,20 m²,300 €,1,2,4,1970,Brick,Central,1 Class Good (1-3),360 m,70 m,220 m,220 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Siesikų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-siesiku-g-siuolaikiskas-butas-zveryno-panoramose-su-4-1105401/,14,,49 m²,650 €,2,3,5,2020,Brick,Central thermostat,,410 m,460 m,320 m,140 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Didlaukio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-isikelti-galima-iskart-3-kambariu-butas-4-1105357/,51,,62 m²,550 €,3,16,16,2003,Brick,Central,1 Class Good (1-3),120 m,340 m,540 m,410 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Genių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-nuomojamas-28kvm-tvarkingas-butas-naujojoje-4-1102719/,,,28 m²,280 €,1,5,5,1985,Brick,Central,,160 m,60 m,130 m,230 m
Vilnius,Šeškinė,"Vilnius, Šeškinė, Deltuvos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-deltuvos-g-butas-zveryno-panoramose-su-stovejimo-vieta-4-1102395/,31,,"40,46 m²",700 €,2,5,9,2020,Brick,Central thermostat,,420 m,360 m,330 m,230 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šaltinių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-saltiniu-g-nuomojamas-2-kambariu-butas-senamiestyje-be-4-1105319/,17,4,42 m²,600 €,2,1,3,1959,Brick,Central,1 Class Good (1-3),280 m,70 m,260 m,190 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Leičių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-leiciu-g-nuomojamas-naujas-ka-tik-irengtas-butas-4-1102383/,11,,30 m²,415 €,1,2,9,2020,Brick,Central thermostat,,180 m,760 m,230 m,210 m
,,,,,,,,,,,,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Savanorių pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-jaukus-ir-siltas-dvieju-kambariu-4-1102345/,48,58,44 m²,370 €,2,3,5,1970,Block house,Central,1 Class Good (1-3),100 m,310 m,170 m,140 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Mindaugo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuomojamas-visiskai-naujas-butas-puikioje-4-1105237/,30,,34 m²,590 €,2,1,7,2021,Monolithic,Central thermostat,,310 m,240 m,120 m,200 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Švyturio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-svyturio-g-nuomojamas-labai-jaukus-sviesus-bei-siltas-2-4-1105233/,,,47 m²,380 €,2,4,5,1962,Block house,Central,,330 m,440 m,180 m,270 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, P. Vileišio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-isnuomojamas-naujai-irengtas-jaukus-ir-4-1066691/,31,,"44,4 m²",580 €,2,5,5,1964,Block house,Central,1 Class Good (1-3),130 m,300 m,120 m,220 m
Vilnius,V. Grybo g.,"Vilnius, V. Grybo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-v-grybo-g-butas-v-grybo-g-nuomojamas-1-o-kambario-4-956503/,,,35 m²,400 €,1,2,7,2010,Brick,Central thermostat,,120 m,340 m,330 m,440 m
Vilnius,Šeškinė,"Vilnius, Šeškinė, Šeškinės g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g-nuomojamas-erdvus-ir-jaukus-95kvm-3-kambariu-4-1102227/,6,,95 m²,700 €,3,12,16,2005,Brick,Central,1 Class Good (1-3),330 m,150 m,220 m,110 m
Vilnius,Užupis,"Vilnius, Užupis, Filaretų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-filaretu-g-nuomojamas-2-kambariu-64-kvm-butas-uzupyje-4-1102029/,,,63 m²,820 €,2,8,8,2006,Block house,Central thermostat,1 Class Good (1-3),190 m,90 m,180 m,160 m
Vilnius,Paupys,"Vilnius, Paupys, Krivūlės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-krivules-g-be-tarpininku-isnuomojamas-2-kambariu-butas-4-1102117/,1C,,48 m²,570 €,2,2,4,2016,Brick,Gas,,440 m,230 m,150 m,80 m
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-tvarkingas-rami-ir-gera-lokacija-patogus-4-1105001/,,,49 m²,490 €,2,3,5,1960,Block house,Central,1 Class Good (1-3),220 m,180 m,180 m,240 m
Vilnius,Antavilis,"Vilnius, Antavilis, Antavilių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antavilyje-antaviliu-g-jaukus-naujai-suremontuotas-butukas-yra-4-1102071/,12,7,14 m²,210 €,1,1,2,1940,Wooden house,Central,,3 km,3 km,"3,2 km",320 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomojamas-1k-triju-k-bute-justiniskese-be-4-1102053/,93,,15 m²,160 €,1,4,9,1980,Monolithic,Central,1 Class Good (1-3),90 m,130 m,390 m,220 m
Vilnius,Liepkalnis,"Vilnius, Liepkalnis, Tyzenhauzų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-liepkalnyje-tyzenhauzu-g-nuomojamas-erdvus-tvarkingas-ir-labai-4-1104951/,8,,76 m²,600 €,4,12,12,1983,Brick,Central,1 Class Good (1-3),600 m,350 m,230 m,80 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Pauliaus Širvio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-pauliaus-sirvio-g-nuomojamas-2-izoliuotu-kambariu-butas-4-1104899/,16,,45 m²,480 €,2,1,5,"1962 construction, 2015 renovation",Monolithic,Central thermostat,,310 m,390 m,200 m,270 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Tauro g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-tauro-g-nuomuojamas-2-kambariu-butas-strategiskai-4-1101823/,12,,"45,15 m²",650 €,2,4,5,"1940 construction, 2021 renovation",Brick,Gas,,370 m,320 m,300 m,240 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kalvarijų Sodų 4-oji g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-sodu-4-oji-g-nuomojami-ivairaus-dydzio-kambariai-nuosavame-4-925833/,3,,16 m²,160 €,1,2,3,"1996 construction, 2016 renovation",Brick,Gas,,150 m,590 m,550 m,160 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Konstitucijos pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-konstitucijos-pr-nuomojami-grazus-apartamentai-su-nuostabiu-4-1101899/,,,78 m²,900 €,2,12,23,2006,Brick,Central thermostat,,370 m,120 m,210 m,20 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Stepono g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-isnuomojamas-45kvm-2-izoliuotu-kambariu-4-1090617/,22,,45 m²,500 €,2,3,5,1976,Brick,Central,1 Class Good (1-3),130 m,130 m,100 m,150 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kauno g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuomojamas-2-kambariu-pilnai-irengtas-butas-4-824089/,16,,"55,4 m²",700 €,2,2,6,2017,Monolithic,Central thermostat,1 Class Good (1-3),330 m,390 m,100 m,200 m
Vilnius,Viršuliškės,"Vilnius, Viršuliškės, Viršilų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsilu-g-nuomojamas-butas-su-panoraminiu-vaizdu-i-4-1104723/,11,45,"59,07 m²",550 €,2,10,23,2007,Block house,Central,1 Class Good (1-3),420 m,330 m,580 m,280 m
Vilnius,Pilaitė,"Vilnius, Pilaitė, Karaliaučiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-karaliauciaus-g-nuomojamas-jaukus-2-kambariu-butas-pilaiteje-4-1101717/,3,,42 m²,400 €,2,2,5,2015,Brick,Central thermostat,1 Class Good (1-3),400 m,230 m,330 m,110 m
Vilnius,Pilaitė,"Vilnius, Pilaitė, Vydūno g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-vyduno-g-nuomojamas-kambarys-3-kambariu-bute-be-4-1089699/,,,12 m²,220 €,1,2,5,1994,Block house,Central,,220 m,90 m,250 m,50 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Kuosų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-kuosu-g-sapiegu-g-19-projektas-vilniuje-4-1101685/,9,,55 m²,700 €,2,5,7,2020,Brick,Central,,160 m,160 m,430 m,420 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Šilo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-nuomojamas-2k-butas-antakalnyje-silo-g-4-1037907/,29,3,55 m²,600 €,2,2,4,"1984 construction, 2020 renovation",Brick,Gas,,350 m,230 m,400 m,780 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-68-kvm-ploto-tvarkingas-erdvus-ir-siltas-4-1101655/,107,,68 m²,550 €,3,4,5,1985,Block house,Central,1 Class Good (1-3),100 m,140 m,150 m,220 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Universiteto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-universiteto-g-isnuomojamas-jaukus-2-kambariu-butas-4-1104383/,2,,"62,68 m²",620 €,2,1,3,1940,Brick,Central,1 Class Good (1-3),410 m,120 m,240 m,240 m
,,,,,,,,,,,,,,,,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Pašilaičių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-jaukus-2-kambariu-butas-su-visa-reikalinga-4-1104359/,17,22,52 m²,400 €,2,6,9,1996,Monolithic,Central,1 Class Good (1-3),80 m,190 m,410 m,130 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Leičių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-leiciu-g-isnuomojamas-48-kvm-bendro-ploto-2-kambariu-4-1104293/,13,,48 m²,500 €,2,2,9,2021,Brick,Central thermostat,,220 m,810 m,250 m,160 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pylimo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-paciame-reformatu-parke-vilniaus-4-1090111/,9,,64 m²,1 200 €,2,2,3,1940,Brick,Central,1 Class Good (1-3),190 m,310 m,220 m,70 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pilies g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-nuo-lapkricio-pradzios-ilgalaikei-nuomai-4-1101473/,23,,65 m²,1 050 €,3,3,3,1980,Brick,Central,1 Class Good (1-3),570 m,140 m,170 m,270 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Sodų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-nuo-lapkricio-1-d-isnuomojamas-unikalus-4-1029677/,11,,48 m²,710 €,1,1,3,1898,Brick,Aerothermal,,100 m,150 m,90 m,110 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Eitminų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-eitminu-g-isnuomojamas-erdvus-ir-jaukus-2-k-butas-4-1101455/,,,50 m²,450 €,2,5,9,2009,Brick,Central thermostat,,130 m,"1,1 km",420 m,110 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Savanorių pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-butu-nuoma-puikus-2-kambariu-butas-4-1101451/,6,,52 m²,750 €,2,4,5,2015,Brick,"Central, central thermostat",,210 m,290 m,320 m,160 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-naujai-ir-kokybiskai-irengtas-butas-labai-4-1088465/,21,,50 m²,700 €,2,5,5,1966,Brick,Central,1 Class Good (1-3),200 m,190 m,540 m,90 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Nočios g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-nocios-g-1050e-mokesciai-isnuomuojamas-sviesus-4-1101423/,15A,7,64 m²,1 050 €,3,4,5,2014,Brick,Gas,,100 m,210 m,730 m,380 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Minties g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-nuomojamas-1-kambario-labai-tvarkingas-butas-4-1017199/,17,,22 m²,350 €,1,6,9,1969,Brick,Central,,320 m,410 m,100 m,40 m
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, L. Giros g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-l-giros-g-isnuomojamas-erdvus-sviesus-3-kambariu-67-4-1101375/,78,,67 m²,500 €,3,2,9,1990,Block house,Central,1 Class Good (1-3),280 m,250 m,390 m,110 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Eglių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-egliu-g-2-kambariu-buto-nuoma-egliu-g-4-1101341/,33,10,"58,56 m²",550 €,2,3,6,2004,Block house,"Electric, central thermostat",1 Class Good (1-3),190 m,320 m,410 m,390 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Kareivių g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-kareiviu-g-nuomojamas-labai-geras-1k-butas-bloke-4-1101317/,,,23 m²,170 €,1,5,5,1979,Brick,Central,,290 m,120 m,150 m,130 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuo-2021-spalio-men-nuomojamas-erdvus-2-ju-4-1101273/,32E,,"64,16 m²",650 €,2,1,6,1999,Brick,Central,,390 m,120 m,140 m,170 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomojamas-1k-butas-justiniskese-taikos-g-4-1101241/,19,,36 m²,390 €,1,3,5,1982,Block house,Central,1 Class Good (1-3),90 m,60 m,320 m,120 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, P. Vileišio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-patogi-busto-lokacija-cia-pat-visapusiski-4-1093263/,29,,"45,2 m²",590 €,2,2,5,1964,Block house,Central,1 Class Good (1-3),230 m,380 m,130 m,270 m
Vilnius,Pilaitė,"Vilnius, Pilaitė, Karaliaučiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-karaliauciaus-g-isnuomuojamas-2k-4564kvm-butas-vilniuje-4-1001635/,,,46 m²,550 €,2,2,9,2019,Brick,Central thermostat,,190 m,390 m,110 m,110 m
Vilnius,Bukčiai,"Vilnius, Bukčiai, Neužmirštuolių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-bukciuose-neuzmirstuoliu-g-butas-nuomojamas-kartu-su-garazu-yra-rusys-4-1101107/,12,,104 m²,750 €,3,3,4,1993,Brick,Central,,470 m,1 km,250 m,110 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Budiniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-budiniskiu-g-nuomojamas-15-kambario-butas-su-parkingu-4-1101063/,9,,35 m²,500 €,1,1,5,2021,Block house,Central thermostat,,410 m,690 m,510 m,520 m
Vilnius,Šeškinė,"Vilnius, Šeškinė, Siesikų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-siesiku-g-naujai-irengtasgeros-kokybes-baldaididelis-4-1101045/,14,83,44 m²,650 €,2,4,5,2020,Brick,Central thermostat,,410 m,460 m,320 m,140 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Vito Gerulaičio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-vito-gerulaicio-g-nuo-gruodzio-1d-nuomojamas-siltas-dvieju-4-1100493/,1,,"69,38 m²",500 €,2,4,5,2008,Brick,Central thermostat,,240 m,300 m,380 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, L. Stuokos-Gucevičiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-l-stuokos-guceviciaus-g-paciame-senamiestyje-salia-prezidenturos-4-1100919/,13,,32 m²,550 €,2,1,5,"2008 construction, 2020 renovation",Brick,Central thermostat,1 Class Good (1-3),330 m,130 m,330 m,360 m
